strategy_id,train_count,train_signals_per_week,train_hit_rate,train_random_hit_rate,train_hit_lift,train_benefit_bps,frequency_gate,sample_gate,benefit_gate,lift_gate,frequency_distance,currency,signal_family,scenario,selection_horizon,fold_start,fold_end
corridor_exit_down_L20_r400_b0bp,61,0.0991869918699187,0.4918032786885246,0.3989864864864865,1.23263141822018,30.193002671678904,False,True,True,True,0.9008130081300814,AMD,corridor_exit_down,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b25bp,55,0.08943089430894309,0.7454545454545455,0.5114864864864865,1.4574276450102077,-24.44791255127476,False,True,False,True,0.9105691056910569,AMD,corridor_exit_up,window_closing,2,2026-01-01,2026-09-03
level_L20_p90,83,0.4029126213592233,0.5301204819277109,0.3819655521783181,1.3878751078584899,68.09851963862641,False,True,True,True,0.5970873786407767,KGS,level,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b50bp,30,0.14563106796116504,0.4,0.3819655521783181,1.047214854111406,88.0150466001322,False,True,True,False,0.854368932038835,KGS,corridor_exit_down,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_up_L5_r100_b0bp,40,0.1941747572815534,0.625,0.5075987841945289,1.2312874251497006,-25.652057860883428,False,True,False,True,0.8058252427184466,KGS,corridor_exit_up,window_closing,2,2018-01-01,2019-01-01
level_L60_p90,66,0.25680933852140075,0.5151515151515151,0.3905996758508914,1.318873381114045,44.54226518611545,False,True,True,True,0.7431906614785992,KGS,level,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_down_L5_r100_b0bp,44,0.17120622568093385,0.4318181818181818,0.3905996758508914,1.1055262165220672,35.061353103197554,False,True,True,False,0.8287937743190661,KGS,corridor_exit_down,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_up_L10_r200_b0bp,39,0.1517509727626459,0.6410256410256411,0.5129659643435981,1.249645562441771,-28.644855193000442,False,True,False,True,0.8482490272373541,KGS,corridor_exit_up,window_closing,2,2019-01-01,2020-01-01
level_L250_p95,40,0.12987012987012986,0.475,0.3810810810810811,1.24645390070922,22.43523185834534,False,True,True,True,0.8701298701298701,KGS,level,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_down_L5_r100_b0bp,70,0.22727272727272727,0.4142857142857143,0.3810810810810811,1.0871327254305978,26.554145188241318,False,True,True,False,0.7727272727272727,KGS,corridor_exit_down,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_up_L20_r400_b25bp,30,0.09740259740259741,0.6,0.5006756756756757,1.1983805668016192,-39.13077982332891,False,True,False,False,0.9025974025974026,KGS,corridor_exit_up,window_closing,2,2020-01-01,2021-01-01
level_L60_p90,107,0.2972222222222222,0.48598130841121495,0.3830528148578062,1.2687057490795808,43.05171364317255,False,True,True,True,0.7027777777777777,KGS,level,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_down_L5_r100_b0bp,78,0.21666666666666667,0.41025641025641024,0.3830528148578062,1.0710178710178708,33.977403904344705,False,True,True,False,0.7833333333333333,KGS,corridor_exit_down,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_up_L20_r400_b25bp,35,0.09722222222222222,0.6,0.5084155542658154,1.1801369863013698,-40.51881100326016,False,True,False,False,0.9027777777777778,KGS,corridor_exit_up,window_closing,2,2021-01-01,2022-01-01
level_L60_p90,127,0.30900243309002434,0.48031496062992124,0.38254693049213595,1.2555713360763592,40.5112209774786,False,True,True,True,0.6909975669099757,KGS,level,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_down_L5_r100_b0bp,97,0.2360097323600973,0.4020618556701031,0.38254693049213595,1.051013153217206,33.05548744338657,False,True,True,False,0.7639902676399026,KGS,corridor_exit_down,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_up_L20_r400_b25bp,38,0.09245742092457421,0.631578947368421,0.5032978183663115,1.2548811544991512,-38.07939658244897,False,True,False,True,0.9075425790754258,KGS,corridor_exit_up,window_closing,2,2022-01-01,2023-01-01
level_L250_p95,84,0.18181818181818182,0.47619047619047616,0.3854824165915239,1.2353104984683931,55.641935288769865,False,True,True,True,0.8181818181818181,KGS,level,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_down_L5_r100_b0bp,101,0.21861471861471862,0.39603960396039606,0.3854824165915239,1.027386949221238,35.494434393300914,False,True,True,False,0.7813852813852814,KGS,corridor_exit_down,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b50bp,31,0.0670995670995671,0.6451612903225806,0.5036068530207394,1.281081237184856,-47.62047595301471,False,True,False,True,0.9329004329004329,KGS,corridor_exit_up,window_closing,2,2023-01-01,2024-01-01
level_L250_p95,84,0.16374269005847952,0.47619047619047616,0.39634888438133875,1.2014427060486426,55.641935288769865,False,True,True,True,0.8362573099415205,KGS,level,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_down_L5_r100_b0bp,113,0.2202729044834308,0.415929203539823,0.39634888438133875,1.0494017264336373,34.57507799430704,False,True,True,False,0.7797270955165692,KGS,corridor_exit_down,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_up_L20_r400_b50bp,36,0.07017543859649122,0.6944444444444444,0.5135902636916836,1.3521370896963314,-40.30159921230039,False,True,False,True,0.9298245614035088,KGS,corridor_exit_up,window_closing,2,2024-01-01,2025-01-01
level_L250_p95,86,0.1524822695035461,0.4883720930232558,0.402506450423885,1.2133273703041145,61.95264533332311,False,True,True,True,0.8475177304964538,KGS,level,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_down_L5_r100_b0bp,125,0.22163120567375885,0.4,0.402506450423885,0.9937728937728938,32.38467862099986,False,True,True,False,0.7783687943262412,KGS,corridor_exit_down,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_up_L20_r400_b25bp,55,0.0975177304964539,0.6909090909090909,0.5175082934021379,1.335068635068635,-29.121090462586,False,True,False,True,0.9024822695035462,KGS,corridor_exit_up,window_closing,2,2025-01-01,2026-01-01
level_L250_p95,114,0.18536585365853658,0.43859649122807015,0.3952702702702703,1.1096116359274253,47.681507469137784,False,True,True,False,0.8146341463414635,KGS,level,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_down_L5_r100_b0bp,138,0.22439024390243903,0.391304347826087,0.3952702702702703,0.9899665551839465,30.604239666860927,False,True,True,False,0.775609756097561,KGS,corridor_exit_down,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b50bp,44,0.07154471544715447,0.7045454545454546,0.5097972972972973,1.3820109645159349,-37.853592459774305,False,True,False,True,0.9284552845528455,KGS,corridor_exit_up,window_closing,2,2026-01-01,2026-09-03
level_L60_p95,69,0.33495145631067963,0.4782608695652174,0.3829787234042553,1.248792270531401,90.22167762768073,False,True,True,True,0.6650485436893203,KZT,level,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_down_L5_r400_b50bp,59,0.28640776699029125,0.4406779661016949,0.3829787234042553,1.1506591337099812,76.4458111205935,False,True,True,False,0.7135922330097088,KZT,corridor_exit_down,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_up_L10_r400_b50bp,33,0.16019417475728157,0.6060606060606061,0.49746707193515705,1.2182929087206074,-42.26151178186766,False,True,False,True,0.8398058252427184,KZT,corridor_exit_up,window_closing,2,2018-01-01,2019-01-01
level_L60_p95,80,0.311284046692607,0.475,0.3824959481361426,1.241843220338983,81.72417355111831,False,True,True,True,0.688715953307393,KZT,level,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_down_L5_r400_b50bp,70,0.2723735408560311,0.42857142857142855,0.3824959481361426,1.12046004842615,71.38181451976189,False,True,True,False,0.727626459143969,KZT,corridor_exit_down,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_up_L10_r400_b50bp,44,0.17120622568093385,0.5681818181818182,0.49756888168557534,1.1419159016878888,-38.407675418532286,False,True,False,False,0.8287937743190661,KZT,corridor_exit_up,window_closing,2,2019-01-01,2020-01-01
level_L60_p95,100,0.3246753246753247,0.45,0.3695945945945946,1.2175502742230349,67.82875114623316,False,True,True,True,0.6753246753246753,KZT,level,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_down_L5_r400_b50bp,83,0.2694805194805195,0.40963855421686746,0.3695945945945946,1.1083456311534987,64.56729568516532,False,True,True,False,0.7305194805194806,KZT,corridor_exit_down,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_up_L10_r400_b50bp,48,0.15584415584415584,0.5625,0.4837837837837838,1.162709497206704,-37.502042786983196,False,True,False,False,0.8441558441558441,KZT,corridor_exit_up,window_closing,2,2020-01-01,2021-01-01
level_L60_p95,107,0.2972222222222222,0.45794392523364486,0.3702843876958793,1.236735710309671,65.54276874576966,False,True,True,True,0.7027777777777777,KZT,level,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_down_L10_r200_b50bp,32,0.08888888888888889,0.40625,0.3702843876958793,1.0971297021943573,41.69697637677754,False,True,True,False,0.9111111111111111,KZT,corridor_exit_down,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_up_L20_r400_b25bp,38,0.10555555555555556,0.5526315789473685,0.4910040626813697,1.1255132512131394,-27.101954028517632,False,True,False,False,0.8944444444444445,KZT,corridor_exit_up,window_closing,2,2021-01-01,2022-01-01
level_L60_p95,125,0.30413625304136255,0.44,0.3647894469812278,1.2061752433936024,58.95755483294359,False,True,True,True,0.6958637469586375,KZT,level,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_down_L5_r400_b50bp,103,0.25060827250608275,0.3786407766990291,0.3647894469812278,1.0379707522583956,60.29673599223978,False,True,True,False,0.7493917274939172,KZT,corridor_exit_down,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_up_L20_r400_b25bp,43,0.10462287104622871,0.5348837209302325,0.48300355149670215,1.1074115692788744,-27.65321462239635,False,True,False,False,0.8953771289537713,KZT,corridor_exit_up,window_closing,2,2022-01-01,2023-01-01
level_L60_p95,138,0.2987012987012987,0.41304347826086957,0.3651938683498647,1.1310252281266775,62.02180195881679,False,True,True,False,0.7012987012987013,KZT,level,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_down_L10_r400_b50bp,64,0.13852813852813853,0.390625,0.3651938683498647,1.0696373456790125,62.07326880666001,False,True,True,False,0.8614718614718615,KZT,corridor_exit_down,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b25bp,47,0.10173160173160173,0.5319148936170213,0.48196573489630296,1.1036363274485999,-30.069359532835026,False,True,False,False,0.8982683982683983,KZT,corridor_exit_up,window_closing,2,2023-01-01,2024-01-01
level_L60_p95,144,0.2807017543859649,0.4166666666666667,0.37403651115618664,1.1139732465654375,61.886650404555766,False,True,True,False,0.7192982456140351,KZT,level,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b50bp,70,0.1364522417153996,0.38571428571428573,0.37403651115618664,1.031220948249148,63.25235198126476,False,True,True,False,0.8635477582846004,KZT,corridor_exit_down,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_up_L10_r200_b50bp,47,0.09161793372319688,0.5531914893617021,0.4912778904665314,1.1260256162482212,-31.78472642250595,False,True,False,False,0.9083820662768032,KZT,corridor_exit_up,window_closing,2,2024-01-01,2025-01-01
level_L60_p95,157,0.2783687943262411,0.4140127388535032,0.3767047548838924,1.0990377304398768,60.07304200748091,False,True,True,False,0.7216312056737588,KZT,level,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b50bp,80,0.14184397163120568,0.4,0.3767047548838924,1.061839530332681,68.448191847915,False,True,True,False,0.8581560283687943,KZT,corridor_exit_down,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_up_L10_r400_b50bp,96,0.1702127659574468,0.5520833333333334,0.4928123848138592,1.1202708177511844,-37.86110710509683,False,True,False,False,0.8297872340425532,KZT,corridor_exit_up,window_closing,2,2025-01-01,2026-01-01
level_L60_p95,184,0.2991869918699187,0.4076086956521739,0.37263513513513513,1.0938547045606843,56.53895914134722,False,True,True,False,0.7008130081300813,KZT,level,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_down_L10_r400_b50bp,90,0.14634146341463414,0.37777777777777777,0.37263513513513513,1.0138007454417246,65.49318692232633,False,True,True,False,0.8536585365853658,KZT,corridor_exit_down,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b25bp,56,0.0910569105691057,0.5535714285714286,0.4891891891891892,1.1316101026045777,-29.882917076529377,False,True,False,False,0.9089430894308943,KZT,corridor_exit_up,window_closing,2,2026-01-01,2026-09-03
level_L20_p95,84,0.4077669902912621,0.5238095238095238,0.37487335359675783,1.3972972972972975,83.14599945335108,False,True,True,True,0.5922330097087378,TJS,level,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b0bp,49,0.23786407766990292,0.40816326530612246,0.37487335359675783,1.0888030888030888,49.89896846418471,False,True,True,False,0.7621359223300971,TJS,corridor_exit_down,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_up_L5_r200_b0bp,69,0.33495145631067963,0.6086956521739131,0.49848024316109424,1.2211028632025451,-32.68238025422502,False,True,False,True,0.6650485436893203,TJS,corridor_exit_up,window_closing,2,2018-01-01,2019-01-01
level_L20_p95,98,0.38132295719844356,0.5204081632653061,0.37844408427876824,1.3751256391207447,76.49795122778006,False,True,True,True,0.6186770428015564,TJS,level,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_down_L10_r400_b0bp,65,0.2529182879377432,0.46153846153846156,0.37844408427876824,1.2195684401251854,50.046484936880894,False,True,True,True,0.7470817120622568,TJS,corridor_exit_down,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_up_L10_r200_b0bp,34,0.13229571984435798,0.7058823529411765,0.49756888168557534,1.41866257903813,-25.21452281707013,False,True,False,True,0.867704280155642,TJS,corridor_exit_up,window_closing,2,2019-01-01,2020-01-01
level_L20_p95,117,0.37987012987012986,0.46153846153846156,0.37432432432432433,1.2329908358789226,65.96353064030735,False,True,True,True,0.6201298701298701,TJS,level,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_down_L10_r400_b0bp,91,0.29545454545454547,0.45054945054945056,0.37432432432432433,1.2036339112151386,42.98108907516998,False,True,True,True,0.7045454545454546,TJS,corridor_exit_down,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_up_L10_r200_b25bp,39,0.1266233766233766,0.6153846153846154,0.4885135135135135,1.259708479625492,-25.132134801064375,False,True,False,True,0.8733766233766234,TJS,corridor_exit_up,window_closing,2,2020-01-01,2021-01-01
level_L20_p95,132,0.36666666666666664,0.4393939393939394,0.375507835171213,1.1701325464849421,64.69297477732468,False,True,True,False,0.6333333333333333,TJS,level,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_down_L10_r400_b0bp,100,0.2777777777777778,0.43,0.375507835171213,1.1451159196290572,39.61094186641547,False,True,True,False,0.7222222222222222,TJS,corridor_exit_down,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_up_L10_r200_b25bp,46,0.12777777777777777,0.6739130434782609,0.4944863609982589,1.362854664217187,-22.789622859382302,False,True,False,True,0.8722222222222222,TJS,corridor_exit_up,window_closing,2,2021-01-01,2022-01-01
level_L20_p95,155,0.3771289537712895,0.432258064516129,0.3744292237442922,1.154445318646735,58.14959375437496,False,True,True,False,0.6228710462287105,TJS,level,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_down_L10_r400_b0bp,124,0.30170316301703165,0.4032258064516129,0.3744292237442922,1.0769079464988198,37.63352422490162,False,True,True,False,0.6982968369829683,TJS,corridor_exit_down,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_up_L20_r400_b50bp,33,0.08029197080291971,0.6666666666666666,0.4911212582445459,1.3574380165289257,-40.3604304526084,False,True,False,True,0.9197080291970803,TJS,corridor_exit_up,window_closing,2,2022-01-01,2023-01-01
level_L20_p95,170,0.36796536796536794,0.4235294117647059,0.37962128043282234,1.1156629872851753,65.09220202300149,False,True,True,False,0.6320346320346321,TJS,level,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_down_L10_r400_b0bp,130,0.2813852813852814,0.3923076923076923,0.37962128043282234,1.0334186004019734,37.44824612529073,False,True,True,False,0.7186147186147186,TJS,corridor_exit_down,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b50bp,36,0.07792207792207792,0.6666666666666666,0.4927862939585212,1.3528514791094846,-40.40371548428602,False,True,False,True,0.922077922077922,TJS,corridor_exit_up,window_closing,2,2023-01-01,2024-01-01
level_L20_p95,178,0.3469785575048733,0.4157303370786517,0.39107505070993914,1.0630448971980047,62.73741867298581,False,True,True,False,0.6530214424951267,TJS,level,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b25bp,106,0.20662768031189083,0.3867924528301887,0.39107505070993914,0.9890491662099743,47.63180400005963,False,True,True,False,0.7933723196881092,TJS,corridor_exit_down,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_up_L20_r400_b50bp,38,0.07407407407407407,0.6842105263157895,0.5046653144016228,1.3557708580132002,-36.790734594498936,False,True,False,True,0.9259259259259259,TJS,corridor_exit_up,window_closing,2,2024-01-01,2025-01-01
level_L20_p95,192,0.3404255319148936,0.421875,0.39697751566531514,1.0627176183844012,62.793734314669585,False,True,True,False,0.6595744680851063,TJS,level,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b0bp,153,0.2712765957446808,0.39869281045751637,0.39697751566531514,1.004320886509974,41.83766626765925,False,True,True,False,0.7287234042553192,TJS,corridor_exit_down,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_up_L20_r400_b25bp,53,0.09397163120567376,0.7169811320754716,0.5090305934389974,1.408522672933204,-23.21691744624125,False,True,False,True,0.9060283687943262,TJS,corridor_exit_up,window_closing,2,2025-01-01,2026-01-01
level_L20_p95,208,0.3382113821138211,0.40865384615384615,0.3956081081081081,1.0329764172633515,61.554296066175525,False,True,True,False,0.6617886178861789,TJS,level,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_down_L10_r400_b0bp,166,0.26991869918699185,0.39156626506024095,0.3956081081081081,0.989783214840575,43.905149408869505,False,True,True,False,0.7300813008130081,TJS,corridor_exit_down,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b25bp,58,0.0943089430894309,0.7241379310344828,0.5070945945945946,1.4280135082358887,-21.911992198329102,False,True,False,True,0.9056910569105691,TJS,corridor_exit_up,window_closing,2,2026-01-01,2026-09-03
level_L20_p95,88,0.42718446601941745,0.375,0.36879432624113473,1.0168269230769231,51.415602897320305,False,True,True,False,0.5728155339805825,UZS,level,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b25bp,50,0.24271844660194175,0.38,0.36879432624113473,1.0303846153846155,32.22122154159359,False,True,True,False,0.7572815533980582,UZS,corridor_exit_down,favourable_now,2,2018-01-01,2019-01-01
corridor_exit_up_L10_r400_b0bp,47,0.22815533980582525,0.6170212765957447,0.48733535967578523,1.2661122661122661,-33.05731457504349,False,True,False,True,0.7718446601941747,UZS,corridor_exit_up,window_closing,2,2018-01-01,2019-01-01
level_L120_p80,123,0.4785992217898833,0.37398373983739835,0.3719611021069692,1.0054377667959686,-1.241084596343966,False,True,True,False,0.5214007782101167,UZS,level,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_down_L10_r400_b0bp,71,0.27626459143968873,0.38028169014084506,0.3719611021069692,1.0223695111847555,35.81863258619308,False,True,True,False,0.7237354085603113,UZS,corridor_exit_down,favourable_now,2,2019-01-01,2020-01-01
corridor_exit_up_L10_r200_b0bp,33,0.12840466926070038,0.6363636363636364,0.4959481361426256,1.2831253713606654,-29.24784553003443,False,True,False,True,0.8715953307392996,UZS,corridor_exit_up,window_closing,2,2019-01-01,2020-01-01
level_L120_p80,180,0.5844155844155844,0.35555555555555557,0.36283783783783785,0.9799296503207118,1.7580561518355764,False,True,True,False,0.4155844155844156,UZS,level,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_down_L10_r400_b0bp,99,0.32142857142857145,0.36363636363636365,0.36283783783783785,1.0022007787370917,33.22331863336052,False,True,True,False,0.6785714285714286,UZS,corridor_exit_down,favourable_now,2,2020-01-01,2021-01-01
corridor_exit_up_L5_r200_b50bp,74,0.24025974025974026,0.5945945945945946,0.48243243243243245,1.2324929971988796,-42.57090820559543,False,True,False,True,0.7597402597402597,UZS,corridor_exit_up,window_closing,2,2020-01-01,2021-01-01
level_L250_p95,120,0.3333333333333333,0.36666666666666664,0.3644805571677307,1.0059978768577493,5.910450997357264,False,True,True,False,0.6666666666666667,UZS,level,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_down_L10_r400_b0bp,110,0.3055555555555556,0.35454545454545455,0.3644805571677307,0.9727417486971627,32.877319744036,False,True,True,False,0.6944444444444444,UZS,corridor_exit_down,favourable_now,2,2021-01-01,2022-01-01
corridor_exit_up_L20_r400_b0bp,38,0.10555555555555556,0.7894736842105263,0.4869413813116657,1.6212910106015934,-16.66912191868322,False,True,False,True,0.8944444444444445,UZS,corridor_exit_up,window_closing,2,2021-01-01,2022-01-01
level_L120_p80,226,0.5498783454987834,0.3805309734513274,0.3647894469812278,1.043152362548771,5.5530069611275215,False,True,True,False,0.45012165450121655,UZS,level,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_down_L10_r400_b0bp,136,0.3309002433090024,0.3602941176470588,0.3647894469812278,0.9876769205596008,32.580727686084415,False,True,True,False,0.6690997566909975,UZS,corridor_exit_down,favourable_now,2,2022-01-01,2023-01-01
corridor_exit_up_L20_r400_b0bp,44,0.1070559610705596,0.7272727272727273,0.48300355149670215,1.5057295645530941,-21.353590811394064,False,True,False,True,0.8929440389294404,UZS,corridor_exit_up,window_closing,2,2022-01-01,2023-01-01
level_L250_p95,152,0.329004329004329,0.3881578947368421,0.3674481514878269,1.0563609945108168,24.149471030726335,False,True,True,False,0.670995670995671,UZS,level,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_down_L5_r200_b0bp,189,0.4090909090909091,0.35978835978835977,0.3674481514878269,0.9791540883565423,31.53211854194106,False,True,True,False,0.5909090909090908,UZS,corridor_exit_down,favourable_now,2,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b0bp,48,0.1038961038961039,0.7291666666666666,0.4810640216411181,1.515737269603249,-22.20680260425797,False,True,False,True,0.8961038961038961,UZS,corridor_exit_up,window_closing,2,2023-01-01,2024-01-01
level_L250_p95,152,0.2962962962962963,0.3881578947368421,0.3801217038539554,1.021141099814638,24.149471030726335,False,True,True,False,0.7037037037037037,UZS,level,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b0bp,148,0.2884990253411306,0.3581081081081081,0.3801217038539554,0.9420880325362716,31.752952290707828,False,True,True,False,0.7115009746588694,UZS,corridor_exit_down,favourable_now,2,2024-01-01,2025-01-01
corridor_exit_up_L20_r400_b0bp,52,0.10136452241715399,0.75,0.49330628803245435,1.5203536184210527,-19.883847184887806,False,True,False,True,0.898635477582846,UZS,corridor_exit_up,window_closing,2,2024-01-01,2025-01-01
level_L250_p95,164,0.2907801418439716,0.3902439024390244,0.3848138591964615,1.01411083076348,22.087170807205617,False,True,True,False,0.7092198581560284,UZS,level,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b0bp,164,0.2907801418439716,0.3719512195121951,0.3848138591964615,0.9665743855714419,34.24797247127682,False,True,True,False,0.7092198581560284,UZS,corridor_exit_down,favourable_now,2,2025-01-01,2026-01-01
corridor_exit_up_L20_r400_b0bp,63,0.11170212765957446,0.7301587301587301,0.4946553630667158,1.4760958531450334,-18.842570850942476,False,True,False,True,0.8882978723404256,UZS,corridor_exit_up,window_closing,2,2025-01-01,2026-01-01
level_L250_p95,185,0.3008130081300813,0.3837837837837838,0.38074324324324327,1.007985803016859,22.656700464209525,False,True,True,False,0.6991869918699187,UZS,level,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_down_L10_r200_b0bp,85,0.13821138211382114,0.3764705882352941,0.38074324324324327,0.9887781199436295,25.487619892896607,False,True,True,False,0.8617886178861789,UZS,corridor_exit_down,favourable_now,2,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b0bp,66,0.1073170731707317,0.7424242424242424,0.49155405405405406,1.510361345412892,-16.668457417051073,False,True,False,True,0.8926829268292683,UZS,corridor_exit_up,window_closing,2,2026-01-01,2026-09-03
level_L20_p90,78,0.3786407766990291,0.358974358974359,0.3184584178498986,1.127225216397191,69.31464588996053,False,True,True,False,0.6213592233009708,AMD,level,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_down_L5_r400_b50bp,65,0.3155339805825243,0.38461538461538464,0.3184584178498986,1.2077413032827047,88.90580798567474,False,True,True,True,0.6844660194174756,AMD,corridor_exit_down,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_up_L5_r100_b0bp,40,0.1941747572815534,0.7,0.5182555780933062,1.3506849315068494,-22.02200317391742,False,True,False,True,0.8058252427184466,AMD,corridor_exit_up,window_closing,3,2018-01-01,2019-01-01
level_L20_p90,92,0.35797665369649806,0.358695652173913,0.33008921330089214,1.086662749706228,66.33776668985321,False,True,True,False,0.6420233463035019,AMD,level,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_down_L5_r400_b50bp,78,0.3035019455252918,0.3974358974358974,0.33008921330089214,1.2040257040257039,84.7810692961601,False,True,True,True,0.6964980544747081,AMD,corridor_exit_down,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_up_L10_r200_b0bp,36,0.14007782101167315,0.7222222222222222,0.527169505271695,1.37,-20.61909808358702,False,True,False,True,0.8599221789883269,AMD,corridor_exit_up,window_closing,3,2019-01-01,2020-01-01
level_L250_p95,32,0.1038961038961039,0.34375,0.32386747802569305,1.0613909185803758,24.288135891207716,False,True,True,False,0.8961038961038961,AMD,level,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_down_L20_r400_b0bp,37,0.12012987012987013,0.43243243243243246,0.32386747802569305,1.335214128533544,39.544015822486756,False,True,True,True,0.8798701298701299,AMD,corridor_exit_down,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_up_L10_r200_b0bp,50,0.16233766233766234,0.66,0.5179175118323192,1.2743342036553524,-23.82154245986452,False,True,False,True,0.8376623376623377,AMD,corridor_exit_up,window_closing,3,2020-01-01,2021-01-01
level_L250_p95,36,0.10027855153203342,0.3888888888888889,0.32752613240418116,1.1873522458628842,22.658142838294403,False,True,True,False,0.8997214484679665,AMD,level,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_down_L20_r400_b0bp,37,0.10306406685236769,0.43243243243243246,0.32752613240418116,1.3202990224266822,39.544015822486756,False,True,True,True,0.8969359331476323,AMD,corridor_exit_down,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_up_L5_r100_b0bp,82,0.22841225626740946,0.6707317073170732,0.5185830429732868,1.2933930571108625,-14.16270469855665,False,True,False,True,0.7715877437325905,AMD,corridor_exit_up,window_closing,3,2021-01-01,2022-01-01
level_L250_p95,41,0.09975669099756691,0.4146341463414634,0.3284263959390863,1.262487277113884,27.376977663689313,False,True,True,True,0.9002433090024331,AMD,level,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_down_L20_r400_b0bp,47,0.11435523114355231,0.46808510638297873,0.3284263959390863,1.4252359498832583,38.702740893694916,False,True,True,True,0.8856447688564477,AMD,corridor_exit_down,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_up_L5_r100_b0bp,97,0.2360097323600973,0.6597938144329897,0.5172588832487309,1.2755582084720214,-15.26529492565509,False,True,False,True,0.7639902676399026,AMD,corridor_exit_up,window_closing,3,2022-01-01,2023-01-01
