recent_years,requested_period_start,data_as_of,currency,strategy_id,strategy_family,selected_signal_family,policy,horizon,signal_count,total_push_count,evaluated_signal_count,signals_per_week,market_signals_per_week,quality_scope,active_weeks,active_week_share,weekly_count_cv,median_gap_days,p90_gap_days,max_gap_days,hit_rate,hit_target,random_hit_rate_mean,random_hit_rate_p05,random_hit_rate_p95,hit_lift,hit_uplift_ratio,hit_rate_10bp,random_hit_rate_10bp_mean,hit_uplift_ratio_10bp,hit_rate_25bp,random_hit_rate_25bp_mean,hit_uplift_ratio_25bp,forward_hold_rate,random_forward_hold_rate_mean,forward_hold_uplift_ratio,forward_hold_rate_10bp,random_forward_hold_rate_10bp_mean,forward_hold_uplift_ratio_10bp,forward_hold_rate_25bp,random_forward_hold_rate_25bp_mean,forward_hold_uplift_ratio_25bp,local_min_hit_rate,random_local_min_hit_rate_mean,local_min_uplift_ratio,local_min_hit_rate_10bp,random_local_min_hit_rate_10bp_mean,local_min_uplift_ratio_10bp,local_min_hit_rate_25bp,random_local_min_hit_rate_25bp_mean,local_min_uplift_ratio_25bp,hit_p_value,week_matched_random_hit_rate_mean,week_matched_hit_lift,week_matched_hit_p_value,benefit_bps,benefit_ci_low_95,benefit_ci_high_95,benefit_p_value_vs_zero,forward_change_bps,random_forward_change_bps_mean,future_regret_bps,random_future_regret_bps_mean,first_signal,last_signal
3,2023-09-02,2026-09-02,AMD,walk_forward__spike__spike_only__h4,walk_forward,spike,spike_only,4,51,51,51,0.32903225806451614,0.32903225806451614,pure_spike_signals,50,0.3225806451612903,1.4691496231317012,17.0,37.60000000000001,68.0,0.3137254901960784,no_lower_price_in_next_h_observations,0.32359477124183,0.23529411764705882,0.43137254901960786,0.9695011108866898,0.9695011108866898,0.3333333333333333,0.3556862745098039,0.9371554575523705,0.35294117647058826,0.40830065359477125,0.8644149191611974,0.3137254901960784,0.32359477124183,0.9695011108866898,0.3333333333333333,0.3556862745098039,0.9371554575523705,0.35294117647058826,0.40830065359477125,0.8644149191611974,0.3137254901960784,0.07633986928104575,4.109589041095891,0.3137254901960784,0.0911111111111111,3.4433285509325686,0.3333333333333333,0.13104575163398693,2.5436408977556106,0.6146179401993356,0.2054248366013072,1.5272033089405026,0.016611295681063124,65.15346083280903,41.7786745118202,93.53325954207494,0.0033222591362126247,-22.88084457287669,-0.32228492151461824,126.13169241403975,102.12515900624584,2023-09-13,2026-07-04
3,2023-09-02,2026-09-02,KGS,walk_forward__spike__spike_only__h4,walk_forward,spike,spike_only,4,16,16,16,0.1032258064516129,0.1032258064516129,pure_spike_signals,16,0.1032258064516129,2.9474565306378993,34.0,134.6,202.0,0.1875,no_lower_price_in_next_h_observations,0.33375,0.18437500000000007,0.5625,0.5617977528089888,0.5617977528089888,0.1875,0.3670833333333333,0.5107832009080591,0.25,0.4272916666666667,0.5850804485616772,0.1875,0.33375,0.5617977528089888,0.1875,0.3670833333333333,0.5107832009080591,0.25,0.4272916666666667,0.5850804485616772,0.1875,0.08,2.34375,0.1875,0.104375,1.7964071856287427,0.25,0.1575,1.5873015873015872,0.9501661129568106,0.18354166666666666,1.0215664018161181,0.6611295681063123,67.08479248081252,40.5572684856287,96.8318707044393,0.0033222591362126247,-37.44578922473693,1.4563216656779543,139.54289474019458,99.15450432392514,2023-10-26,2026-05-13
3,2023-09-02,2026-09-02,KZT,walk_forward__spike__spike_only__h4,walk_forward,spike,spike_only,4,10,10,10,0.06451612903225806,0.06451612903225806,pure_spike_signals,10,0.06451612903225806,3.807886552931954,106.0,201.4,203.0,0.6,no_lower_price_in_next_h_observations,0.2803333333333333,0.1,0.5,2.140309155766944,2.140309155766944,0.6,0.32699999999999996,1.834862385321101,0.6,0.384,1.5625,0.6,0.2803333333333333,2.140309155766944,0.6,0.32699999999999996,1.834862385321101,0.6,0.384,1.5625,0.6,0.07599999999999998,7.894736842105265,0.6,0.10233333333333333,5.863192182410423,0.6,0.13566666666666669,4.422604422604421,0.04318936877076412,0.26199999999999996,2.290076335877863,0.006644518272425249,76.30296714922035,30.778557620572457,116.30898425094794,0.0033222591362126247,90.86398229587289,-0.6717154165131215,98.39348308969777,111.20873752724823,2023-09-23,2026-05-13
3,2023-09-02,2026-09-02,TJS,walk_forward__spike__spike_only__h4,walk_forward,spike,spike_only,4,16,16,16,0.1032258064516129,0.1032258064516129,pure_spike_signals,16,0.1032258064516129,2.947456530637899,34.0,114.39999999999999,241.0,0.1875,no_lower_price_in_next_h_observations,0.33375,0.125,0.5,0.5617977528089888,0.5617977528089888,0.1875,0.3729166666666667,0.5027932960893855,0.25,0.43395833333333333,0.5760921747479597,0.1875,0.33375,0.5617977528089888,0.1875,0.3729166666666667,0.5027932960893855,0.25,0.43395833333333333,0.5760921747479597,0.1875,0.07708333333333334,2.4324324324324325,0.1875,0.09541666666666666,1.9650655021834063,0.25,0.13291666666666666,1.8808777429467087,0.946843853820598,0.19833333333333333,0.9453781512605042,0.7043189368770764,62.815629087438,38.94807284977269,95.06748825622553,0.0033222591362126247,-28.12753401319021,2.8287642570845093,134.65506750604635,100.4905378903454,2023-10-26,2026-05-14
3,2023-09-02,2026-09-02,UZS,walk_forward__spike__spike_only__h4,walk_forward,spike,spike_only,4,31,31,31,0.2,0.2,pure_spike_signals,31,0.2,2.0,19.5,46.30000000000005,195.0,0.25806451612903225,no_lower_price_in_next_h_observations,0.31430107526881723,0.1935483870967742,0.45161290322580644,0.8210742387957577,0.8210742387957577,0.2903225806451613,0.35139784946236563,0.8261933904528763,0.3548387096774194,0.4091397849462365,0.8672798948751644,0.25806451612903225,0.31430107526881723,0.8210742387957577,0.2903225806451613,0.35139784946236563,0.8261933904528763,0.3548387096774194,0.4091397849462365,0.8672798948751644,0.25806451612903225,0.06935483870967742,3.7209302325581395,0.2903225806451613,0.09129032258064516,3.1802120141342756,0.3225806451612903,0.14204301075268816,2.2710068130204393,0.813953488372093,0.12924731182795698,1.9966722129783694,0.016611295681063124,80.17984104797232,61.034382476876466,96.67713875787364,0.0033222591362126247,-26.495868574783778,-3.5829598842002848,123.59692012704731,107.95396266870203,2023-10-26,2026-05-13
3,2023-09-02,2026-09-02,AMD,walk_forward__spike__spike_only__h5,walk_forward,spike,spike_only,5,51,51,51,0.32903225806451614,0.32903225806451614,pure_spike_signals,50,0.3225806451612903,1.4691496231317012,17.0,37.60000000000001,68.0,0.2549019607843137,no_lower_price_in_next_h_observations,0.2854248366013072,0.19607843137254902,0.37254901960784315,0.8930615983512709,0.8930615983512709,0.27450980392156865,0.320718954248366,0.855920114122682,0.3137254901960784,0.3773856209150327,0.8313127814340145,0.2549019607843137,0.2854248366013072,0.8930615983512709,0.27450980392156865,0.320718954248366,0.855920114122682,0.3137254901960784,0.3773856209150327,0.8313127814340145,0.23529411764705882,0.0618954248366013,3.801478352692714,0.23529411764705882,0.07339869281045752,3.2056990204808544,0.27450980392156865,0.1049673202614379,2.6151930261519305,0.7242524916943521,0.1757516339869281,1.4503532911863144,0.07641196013289037,64.55245483969033,38.892965027116695,92.32189748456534,0.0033222591362126247,-33.12638537858045,1.597860894235236,151.5408724007575,122.14851200746585,2023-09-13,2026-07-04
3,2023-09-02,2026-09-02,KGS,walk_forward__spike__spike_only__h5,walk_forward,spike,spike_only,5,62,62,62,0.4,0.4,pure_spike_signals,62,0.4,1.2247448713915892,14.0,30.0,98.0,0.25806451612903225,no_lower_price_in_next_h_observations,0.2868817204301075,0.1935483870967742,0.3870967741935484,0.8995502248875562,0.8995502248875562,0.3064516129032258,0.3252688172043011,0.9421487603305784,0.3709677419354839,0.38193548387096776,0.9712837837837838,0.25806451612903225,0.2868817204301075,0.8995502248875562,0.3064516129032258,0.3252688172043011,0.9421487603305784,0.3709677419354839,0.38193548387096776,0.9712837837837838,0.12903225806451613,0.054731182795698934,2.3575638506876224,0.16129032258064516,0.07564516129032259,2.132196162046908,0.22580645161290322,0.12177419354838709,1.8543046357615895,0.7408637873754153,0.17112903225806453,1.5080113100848256,0.023255813953488372,39.745421467136076,19.113318553164703,58.7423280424169,0.0033222591362126247,-33.8463182614998,-5.770567434521708,137.61111735923174,118.89102117910775,2023-10-26,2026-08-22
3,2023-09-02,2026-09-02,KZT,walk_forward__spike__spike_only__h5,walk_forward,spike,spike_only,5,24,24,24,0.15483870967741936,0.15483870967741936,pure_spike_signals,24,0.15483870967741936,2.336307628146031,24.0,100.80000000000001,182.0,0.2916666666666667,no_lower_price_in_next_h_observations,0.26625000000000004,0.125,0.4166666666666667,1.0954616588419404,1.0954616588419404,0.2916666666666667,0.3075,0.948509485094851,0.4166666666666667,0.35694444444444445,1.1673151750972763,0.2916666666666667,0.26625000000000004,1.0954616588419404,0.2916666666666667,0.3075,0.948509485094851,0.4166666666666667,0.35694444444444445,1.1673151750972763,0.20833333333333334,0.06527777777777777,3.1914893617021285,0.20833333333333334,0.08986111111111111,2.3183925811437405,0.3333333333333333,0.11972222222222222,2.7842227378190256,0.4684385382059801,0.17347222222222225,1.6813450760608486,0.08305647840531562,54.013838317893,31.901222320386395,77.04085645374165,0.0033222591362126247,-16.772893540726447,-6.5996007000004555,119.48029609188522,134.3699234606503,2023-09-23,2026-05-13
3,2023-09-02,2026-09-02,TJS,walk_forward__spike__spike_only__h5,walk_forward,spike,spike_only,5,16,16,16,0.1032258064516129,0.1032258064516129,pure_spike_signals,16,0.1032258064516129,2.947456530637899,34.0,114.39999999999999,241.0,0.1875,no_lower_price_in_next_h_observations,0.3127083333333333,0.125,0.5,0.5996002664890073,0.5996002664890073,0.1875,0.3491666666666667,0.5369928400954653,0.25,0.40125,0.6230529595015576,0.1875,0.3127083333333333,0.5996002664890073,0.1875,0.3491666666666667,0.5369928400954653,0.25,0.40125,0.6230529595015576,0.1875,0.05625,3.333333333333333,0.1875,0.07395833333333333,2.535211267605634,0.25,0.105625,2.366863905325444,0.9302325581395349,0.18041666666666667,1.0392609699769053,0.6146179401993356,81.37785496024966,47.43371632152974,116.38922385143591,0.0033222591362126247,-16.83542003133413,5.212939417004765,152.83957957104576,117.29477423370889,2023-10-26,2026-05-14
3,2023-09-02,2026-09-02,UZS,walk_forward__spike__spike_only__h5,walk_forward,spike,spike_only,5,21,21,21,0.13548387096774195,0.13548387096774195,pure_spike_signals,21,0.13548387096774195,2.5260547066428276,30.5,107.30000000000004,195.0,0.23809523809523808,no_lower_price_in_next_h_observations,0.2923809523809523,0.14285714285714285,0.42857142857142855,0.8143322475570034,0.8143322475570034,0.3333333333333333,0.3217460317460317,1.0360138135175136,0.38095238095238093,0.3725396825396825,1.0225820195994888,0.23809523809523808,0.2923809523809523,0.8143322475570034,0.3333333333333333,0.3217460317460317,1.0360138135175136,0.38095238095238093,0.3725396825396825,1.0225820195994888,0.19047619047619047,0.05936507936507936,3.2085561497326207,0.2857142857142857,0.07285714285714284,3.921568627450981,0.3333333333333333,0.10984126984126984,3.0346820809248554,0.7740863787375415,0.1514285714285714,1.5723270440251573,0.17940199335548174,89.13179518102056,64.06543959015126,117.09114909318288,0.0033222591362126247,5.052588587694131,-3.2197434524258908,119.75500943333678,126.5989339038723,2023-10-26,2026-06-11
